id	intended_politeness	ilp_paraphrase	greedy_paraphrase	retrieval_paraphrase	receiver	text
A3S-A1F-86	1.9023930715897939	hi no problem . could someone do a media review for amarte es un placer ( album ) ? thanks !	no problem . btw , could someone do a media review for amarte es un placer ( album ) ?	hi , could someone do a media review for amarte es un placer ( album ) ? thanks !	A1F	Could someone please do a media review for Amarte Es un Placer (album)? Thanks!
A3S-A1F-87	1.9023930715897939	hi , no problem , could someone create an interwiki link for you to pih : wikipedia : trii ' nohlij ? thanks . .	no problem . btw , could someone create an interwiki link to pih : wikipedia :	could someone create an interwiki link to pih : wikipedia : trii'nohlij ?   thanks .    .	A1F	Could someone please create an interwiki link to pih:Wikipedia:Trii'nohlij?  Thanks.   .
A3S-A1F-88	1.9023930715897939	hi no problem . the typo is still there . can someone with sysop power fix that for you , ? thanks .	no problem . btw , the typo is still there . can someone with sysop power fix that , ?	the typo is still there . can someone with sysop power fix that , please ?	A1F	The typo is still there. Can someone with sysop power fix that, please ?  Thanks.
A3S-A1F-89	1.9023930715897939	hi no problem . do you feel this can be for featured picture candidates ? thank u . have updated , have a look for you . thank u .	no problem . btw , do you feel this can be for featured picture candidates ? updated , have a look .	do you feel this can be for featured picture candidates ? thank u.have updated , pls have a look . thank u.	A1F	Do you feel this can be for Featured picture candidates? thank u.have updated, pls have a look. thank u.
A3S-A1F-90	1.9023930715897939	hi , no problem , would someone associated with this group check talk for you : crosstar and address the issues that have been raised ? thanks .	no problem . by the way , would someone associated with this group check talk : crosstar and address the issues that have been raised ?	would someone associated with this group check talk : crosstar and address the issues that have been raised ? thanks .	A1F	Would someone associated with this group please check Talk:Crosstar and address the issues that have been raised? Thanks.
A3S-A1F-91	1.9023930715897939	hi , no problem . send me an email from your alternate address ? thanks -	no worries . btw send me an email from your alternate address ?	ok , send me an email from your alternate address ?	A1F	Send me an email from your alternate address pls? thanks -
A3S-A1F-92	1.9023930715897939	hi , no problem , can someone update the canada cotw for you to national film board of canada ? thanks .	no problem . by the way , can someone update the canada cotw from michaelle jean to national film board of canada ?	can someone please update the canada cotw for me from michaelle jean to national film board of canada ? thanks .	A1F	Can someone please update the Canada COTW from Michaëlle Jean to National Film Board of Canada? Thanks.
A3S-A1F-93	1.9023930715897939	hi , no problem , could somebody who can read his name add there a fonetic version for you , ? thank you .	no problem . btw , could somebody who can read his name add there a fonetic version , ?	could somebody who can read his name add there a fonetic version , please ? thank you .	A1F	Could somebody who can read his name add there a fonetic version, please? Thank you.
A3S-A1F-94	1.9023930715897939	hi , no problem . can somebody split this into sections so that it is easier for you to edit ? thanks .	no problem . btw , can somebody split this into sections so that it is easier to edit ?	hi , can somebody split this into sections so that it is easier to edit ?	A1F	Can somebody please split this into sections so that it is easier to edit? Thanks.
A3S-A1F-95	1.9023930715897939	hello no problem , does the wikiproject have any need for ? if not , delete for you . thanks .	no problem . btw , does the wikiproject have any need for ? if not , delete .	no problem . does the wikiproject have any need for ? if not , just delete . thanks .	A1F	Does the Wikiproject have any need for ? If not, please delete. Thanks.
A3S-A1F-96	1.9023930715897939	hi ! i need the intervention of an administrator for you , no problem . how do i get one ? thanks .	no problem . i need the intervention of an administrator , btw . how do i get one ?	sorry , i need the intervention of an administrator , . how do i get one ?	A1F	I need the intervention of an administrator, please.  How do I get one?  Thanks.
A3S-A1F-97	1.9023930715897939	no problem . ask ? notify me ( i . e . { u } while signing a reply for you , thx	no problem . ask ? by the way notify me ( i . e . { { u } while signing a reply ,	please just ask ? plz notify me ( i . e . { u } while signing a reply , thx	A1F	Ask ?   pls notify me (i.e. {{U}}) while signing a reply, thx
A3S-A1F-98	1.9023930715897939	hi , no problem . can all interested editors discuss the reintroduction of images for you to the article ? thanks .	no problem . by the way , can all interested editors discuss the reintroduction of images to the article ?	can all interested editors discuss the reintroduction of images to the article ? thanks .	A1F	Can all interested editors please discuss the reintroduction of images to the article? Thanks.
A3S-A1F-99	1.5125888738925364	hi , sorry , can somebody calculate midway between 500 and 2 , 500 , 000 , 000 , 000 ? show the calculation as well . thanks	no problem . can somebody calculate midway between 500 and 2 , 500 , 000 , 000 , 000 , 000 ? btw show the calculation as well .	by the way , can somebody calculate midway between 500 and 2 , 500 , 000 , 000 ? show the calculation as well .	A1F	Can somebody calculate the midway point between 500 and 2,200,000,000 please? Please show the calculation as well. Thanks
A3S-AYG-0	2.03507915538943	vintei , no problem . would you please help snazz up my userpage for you ? thanks ,	vintei , no problem . could you help snazz up my userpage ?	hello vintei um , please can you help snazz up my userpage ? thanks ,	AYG	Vintei, can you please help snazz up my userpage? Thanks,
A3S-AYG-1	2.03507915538943	no problem , would you please visit wp : aiv for a while ? a huge backlog and ips continue vandalizing pages for you . thanks .	no problem . would you visit wp : aiv for a while ? a huge backlog and ips continue vandalizing pages .	could you visit wp : aiv for a while ? a huge backlog and ips continue vandalizing pages .	AYG	Can you please visit WP:AIV for a while? A HUGE BACKLOG AND IPS CONTINUE VANDALIZING PAGES. Thanks.
A3S-AYG-2	2.03507915538943	no problem . could you report vandalism to wp : aiv , please ? i ' m going offline now as it ' s past midnight for you here in the uk . thanks ,	no problem . could you report vandalism to wp : aiv , ? i ' m going offline now as it ' s past midnight here in the uk .	could you report vandalism to wp : aiv , ? i ' m going offline now as it ' s past midnight here in the uk . thanks ,	AYG	Can you report vandalism to WP:AIV, please?  I'm going offline now as it's past midnight here in the UK.  Thanks,
A3S-AYG-3	2.03507915538943	no problem . would you explain why you removed the proposed deletion tag on american chronicle for you please ? thank you .	no problem . could you explain why you removed the proposed deletion tag on american chronicle ?	sorry , can you explain why you removed the proposed deletion tag on american chronicle ?	AYG	Can you explain why you removed the proposed deletion tag on American Chronicle please? Thank you.
A3S-AYG-4	2.03507915538943	no problem . would you please confirm that you were the one that requested access to the account request tool ? thanks )	no problem . could you confirm that you were the one that requested access to the account request tool ?	btw , can you confirm that you were the one that requested access to the account request tool ? thanks )	AYG	Can you please confirm that you were the one that requested access to the account request tool? Thanks )
